id	name	start	end	features	dedicated_urls	score
78438	58% Auto Rebate Part 1&2&3 Jan	2025-12-31 00:00:00	2026-01-05 00:00:00	task,growth,rank,reward		5
78449	Fam Giving to Win Jan 2-8	2026-01-02 00:00:00	2026-01-08 23:59:59	task,game,group,rank,reward		5
78455	Pinoy Power Hour: ANZ	2026-01-01 00:00:00	2026-01-14 23:59:59	task,game,rank,reward		5
78458	The Welcome Kit	2026-01-08 00:00:00	2026-02-07 23:59:59	task,lottery,collection,rank,reward		5
78499	ID- Midnight Dance Party💃 Host	2026-01-20 00:00:00	2026-01-25 23:59:59	lottery,game,rank,reward		5
78501	ID- Midnight Dance Party💃Family	2026-01-20 00:00:00	2026-01-25 23:59:59	lottery,game,group,rank,reward		5
78503	Pinoy Power Hour: USCA	2026-01-03 00:00:00	2026-01-16 23:59:59	task,game,rank,reward		5
78558	TH🪙SVIP Super Coins 1-31 January 26🪙	2026-01-01 12:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge,reward		5
78563	TH-JANUARY MISSION Group A JAN 2026	2026-01-01 00:00:00	2026-02-01 00:00:00	task,game,group,rank,reward		5
78568	ID - The New Heartbeat❤️New Host Event	2026-01-04 00:00:00	2026-01-31 00:00:00	task,lottery,group,rank,reward		5
78570	ID - PK Arena	2026-01-03 00:00:00	2026-01-31 00:00:00	growth,game,rank,reward		5
78574	Svip Treasure-Phoenix King	2025-12-27 00:00:00	2026-01-01 23:59:59	lottery,game,rank,reward		5
78580	Стрим зарядка 🔋(Январь)	2026-01-03 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78638	M-QUÀ TẶNG BẠN MỚI-01-31/01/26	2026-01-01 00:00:00	2026-02-01 00:00:00	task,lottery,collection,rank,reward		5
78651	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-29 14:38:56	2026-01-01 18:11:46	growth,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
78654	TH-SUPER PK January 2026	2026-01-01 00:00:00	2026-02-01 00:00:00	game,rank,reward	https://activity.bigo.tv/live/act/act_15180/index.html?compe_id=1769685179820752	5
78657	ANZ New Year Card Collection Challenge Round 2	2026-01-08 00:00:00	2026-01-12 23:59:59	game,collection,stage		5
78658	신입이벤트 일일미션-1월편	2026-01-01 00:00:00	2026-02-01 00:00:00	task,growth,rank,reward		5
78691	Suerte Sin Fronteras 🌍✨	2026-01-01 00:00:00	2026-02-01 00:00:00	lottery,game,rank,reward		5
78697	2026 Family Golden Era	2026-01-01 00:00:00	2026-02-01 00:00:00	game,group,rank,reward		5
78719	Crazy Tuesday: Super Lucky Gifts Bomb Jan	2026-01-01 00:00:00	2026-01-31 23:59:59	task,lottery,stage,rank,reward		5
78721	Global Gifting Fair	2026-01-09 00:00:00	2026-01-15 23:59:59	task,lottery,game,rank,reward		5
78731	BIGO BEAN RUSH - January Daily Rebate 1000	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78733	BBR - Daily Rebate Ladder: Up to 58% Rebate	2026-01-04 00:00:00	2026-02-01 23:59:59	task,growth,rank,reward		5
78734	BBR - Jan Special High Rebate	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78747	MY JAN | ShopeePay Edition 10% OFF instantly!	2026-01-01 00:00:00	2026-01-31 23:59:59	shop,stage,rank,recharge,reward		5
78799	Jan First Step	2026-01-01 12:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		5
78883	🌟Yeni Yayıncı Günlük Bonusu - Ocak 2026	2026-01-12 00:00:00	2026-01-22 00:00:00	task,growth,rank,reward		5
78898	Día Loco Enero	2025-12-31 03:30:00	2026-02-01 23:59:59	task,growth,rank,reward		5
78904	Test - Early Afternoon Rebate Rush - Jan	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78909	Welcome to BIGO_Cinco De Mayo	2026-01-01 00:00:00	2026-04-28 10:42:26	lottery,game,collection,recharge,reward		5
78910	Estrella en Ascenso - Enero	2025-12-31 08:00:00	2026-02-01 23:59:59	task,growth,rank,reward		5
78948	Super Wheel-Jan-1	2026-01-17 00:00:00	2026-01-21 00:00:00	lottery,game,rank,recharge,reward		5
78950	January Star	2026-01-27 00:00:00	2026-02-01 00:00:00	lottery,game,rank,recharge,reward		5
78962	2026 Jan Family Spending Daily Data	2026-01-01 00:00:00	2026-02-01 00:00:00	task,shop,group,rank,reward		5
78969	PT-desafio svip-202501	2026-01-01 00:00:00	2026-01-31 23:59:59	stage,rank,recharge	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
78972	Start-Up Live 2026 (Round 1)	2025-12-31 16:30:00	2026-01-09 23:59:59	task,game,stage,rank,reward		5
78977	Call of Bigo Host - 202601 backstage	2026-01-01 12:00:00	2026-01-31 23:59:59	lottery,game,stage,rank,reward		5
78985	超時代星團頂流對決	2026-01-01 00:00:00	2026-01-28 23:59:59	lottery,game,collection,rank,reward		5
79003	Dach Emerging Star Lottery Dec	2026-01-21 00:00:00	2026-01-31 00:00:00	lottery,game,collection,rank		5
79005	BIGO LIVE'a Hoş Geldiniz	2026-01-05 00:00:00	2026-02-01 00:00:00	lottery,game,rank,recharge,reward		5
79009	🎑 Queen of the moon 🎑	2026-01-01 00:00:00	2026-02-01 00:00:00	task,growth,rank,reward		5
79011	Rise to Fame	2026-01-01 00:00:00	2026-02-01 00:00:00	task,growth,rank,reward		5
79013	Portobello Gift Bazaar	2026-01-01 00:00:00	2026-02-01 00:00:00	task,growth,rank,reward		5
79040	Weekend Auto Rebate - Jan	2026-01-05 00:00:00	2026-02-01 00:00:00	task,growth,rank,reward		5
79043	Midweek Afternoon Bonus Auto Reward - Jan	2026-01-06 00:00:00	2026-02-01 23:59:59	task,growth,rank,reward		5
79044	Late Afternoon Auto Rebate Rush - Jan	2026-01-03 00:00:00	2026-02-01 23:59:59	task,growth,rank,reward		5
79047	BMBC - Jan	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
79050	BIGO星耀會	2026-01-05 12:00:00	2026-01-31 23:59:59	lottery,game,rank,recharge,reward		5
79056	FAM. MEMBERS XCLUSIVE GIVEWAY! - JAN 2026	2026-01-01 20:09:11	2026-01-31 23:59:59	game,stage,group,rank,reward		5
79057	انطلاقة النجوم	2026-01-01 17:20:00	2026-01-12 23:59:59	task,growth,rank,reward		5
79063	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge,reward		5
79066	Future Million Beans Club Auto Rebate - Jan	2026-01-05 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
79072	F-CHIẾN THẦN NGOẠI GIAO KỲ 1 THÁNG 1	2026-01-03 00:00:00	2026-01-10 00:00:00	game,group,rank	https://activity.bigo.tv/live/act/banner-aggregation2/index.html?id=1604375698	5
77241	Daily PK	2025-12-01 00:00:00	2025-12-31 23:59:59	task,game,rank,reward		4
77294	Convide Novatos e Ganhe Beans!	2025-12-01 13:00:00	2026-01-01 00:00:00	collection,group,rank,reward		4
77302	اليوم الوطني الإماراتي 2025	2025-12-02 00:00:00	2025-12-08 23:59:59	lottery,rank,recharge,reward		4
77333	Ranking de Apoio de Famílias - Dezembro	2025-12-01 00:00:00	2026-01-01 00:00:00	stage,group,rank,recharge		4
77334	Familia LATAM-Diciembre	2025-12-01 00:00:00	2025-12-31 11:00:00	game,group,rank,recharge		4
77337	🏃‍♂️Carrera Navideña🎄	2025-12-01 00:00:00	2025-12-08 00:00:00	collection,stage,rank,recharge		4
77341	IGNITE 3.0 (Dec 2025)	2025-12-01 12:00:00	2025-12-31 23:59:59	game,group,rank,reward		4
77346	ファミリー集合！一緒に盛り上がろう（12月）	2025-12-03 00:00:00	2025-12-07 23:59:59	game,group,rank,reward		4
77357	おかえり特典	2025-12-04 00:00:00	2025-12-31 00:00:00	lottery,game,rank,recharge		4
77374	Aile Zaferi Galaksi	2025-12-01 15:00:00	2025-12-28 23:59:59	group,rank,recharge		4
77378	Pinoy Family Gala 2025 (BM Main)	2025-12-01 19:05:00	2025-12-16 23:59:59	game,group,reward		4
77386	12月多人語音房｜開播狂歡🔥	2025-12-02 00:00:00	2025-12-20 23:59:59	lottery,game,rank,reward		4
77387	萬國嘉年華	2025-12-03 00:00:00	2025-12-31 23:59:59	game,collection,rank,reward		4
77402	AO VIVO NA FDS 202512	2025-12-20 00:00:00	2025-12-21 23:59:59	lottery,collection,rank,reward		4
77404	December ShopeePay Edition 10% OFF instantly!	2025-12-02 12:00:00	2025-12-31 23:59:59	shop,rank,recharge,reward		4
77406	AGENCY LEADERBOARD RANK UP	2025-12-02 11:01:00	2026-01-01 00:00:00	game,group,rank,reward		4
77411	Conversion de Semillas a Diamantes	2025-12-02 00:00:00	2025-12-07 23:59:59	game,stage,group,rank		4
77428	Amazing Tours Of Vietnam	2025-12-02 17:00:00	2025-12-31 00:00:00	game,stage,rank,reward		4
77440	Prêmio de Recarga 💲 e 💎 Enviados - Fevereiro! 🎊	2025-12-02 18:03:24	2026-01-01 18:11:46	recharge,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	4
77441	ファミリーGALA地域決勝戦アマギフ感謝祭	2025-12-13 00:00:00	2025-12-13 23:59:59	game,rank,reward		4
77442	Prêmio de Recarga 💲 e 💎 Enviados - Fevereiro! 🎊	2025-12-02 18:03:24	2026-01-01 18:11:46	recharge,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	4
77444	GALALA LIVE	2025-12-13 19:00:00	2025-12-13 22:00:00	game,rank,reward		4
77448	RICARICA GALA PER FAMIGLIA 6/12-14/12	2025-12-06 00:00:00	2025-12-14 23:59:59	group,rank,recharge		4
77467	DEAN&DELUCAセレクトカタログ争奪戦	2025-12-08 00:00:00	2025-12-13 23:59:59	game,rank,reward		4
77468	Pinoy Power Hour: PH x UK	2025-12-06 00:00:00	2025-12-14 23:59:59	task,game,rank,reward		4
77469	ファミリー争奪戦	2025-12-11 20:00:00	2025-12-11 22:30:00	game,rank,reward		4
77470	れっちゅキュイーン組🚨	2025-12-06 00:00:00	2025-12-13 23:59:59	game,rank,reward		4
77491	PINOY FAMILY GALA 2025: YEARLY NEWBIE FAMILY	2025-12-06 00:00:00	2025-12-14 23:59:59	game,group,rank		4
77507	尊榮SVIP包裹獎勵	2025-12-03 18:00:00	2025-12-31 23:59:59	game,collection,rank,recharge		4
77518	Livestreaming marathon-Dec	2025-12-04 00:00:00	2026-01-01 02:00:00	task,lottery,rank,reward		4
77524	انطلاقة النجوم	2025-12-04 00:00:00	2025-12-12 23:59:59	task,growth,rank,reward		4
77534	비고 기프트 카드 12월	2025-12-11 00:00:00	2025-12-14 00:00:00	task,growth,rank,recharge		4
77537	¡Recibe 2000 Semillas al Mes y Gana Más! Diciembre	2025-12-15 00:00:00	2025-12-31 23:59:59	task,game	https://static-fed.bigolive.tv/live/pages/bigolive/live-data/index.html	4
77553	Breakthrough Challenge S1-2 December 2025	2025-12-04 13:23:01	2025-12-31 23:59:59	collection,rank,recharge,reward		4
77565	K-NIGHT 星動首爾 代理榮耀戰	2025-12-06 00:00:00	2025-12-14 23:59:59	game,group,rank		4
77571	FRBE - Dino Power Charge 202512	2025-12-05 00:00:00	2025-12-22 00:00:00	collection,rank,recharge,reward		4
77586	2025年12月北欧区榜单（12.5 15:00起）	2025-12-05 15:00:00	2025-12-31 23:59:59	group,rank,recharge,reward		4
77590	Pinoy Power Hour: PH x UK	2025-12-06 00:00:00	2025-12-14 23:59:59	task,game,rank,reward		4
77591	F-SIÊU TỘC THẦN TỐC-KIM CƯƠNG- K1/ T12	2025-12-08 00:00:00	2026-01-17 00:00:00	lottery,group,rank,reward		4
77605	Watch TO WIN.! - December. 2025	2025-12-05 17:10:01	2025-12-31 23:59:59	lottery,collection,rank,reward		4
77611	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-05 20:26:49	2026-01-01 18:11:46	growth,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	4
77617	K-NIGHT 星動首爾 代理榮耀戰	2025-12-06 00:00:00	2025-12-14 23:59:59	game,group,rank		4
77630	Grateful December	2025-12-07 06:00:00	2025-12-31 23:59:59	task,growth,recharge,reward		4
77633	🏎️💎AİLE YÜKLEME YARIŞI💎🏎️	2025-12-08 00:00:00	2025-12-11 23:59:59	group,rank,recharge		4
77658	Juicy-个人排行榜-日榜	2025-12-08 15:20:14	2025-12-13 00:00:00	game,rank,recharge,reward		4
77669	華麗登上瑞豐	2025-12-21 00:00:00	2025-12-30 23:59:59	lottery,collection,rank,reward		4
77675	U-HỒ VƯƠNG HỘI K2T12 08-14/12	2025-12-08 17:00:00	2025-12-13 19:57:36	game,collection,rank,recharge		4
77676	Juicy-淘汰榜-个人排行	2025-12-08 18:20:24	2025-12-13 00:00:00	stage,rank,recharge,reward		4
77703	Juicy-淘汰榜-个人排行榜	2025-12-09 11:20:55	2025-12-13 00:00:00	stage,group,rank,recharge		4
77719	MM SVIP Privilege Week 2 - Dec 2025	2025-12-09 15:45:20	2025-12-14 23:59:59	task,game,rank,recharge		4
77749	🎉《雙十二幸運預言家》	2025-12-10 11:00:00	2025-12-13 12:00:00	task,lottery,game,collection		4
77751	Bali Carnival Night （Host Selection）	2025-12-15 00:00:00	2026-01-01 00:00:00	game,stage,rank,reward		4
77753	ID-GAME (11-15DEC2025)	2025-12-11 00:00:00	2025-12-15 23:59:59	lottery,game,collection,rank		4
77772	無敵星星爭奪賽🌟	2025-12-10 18:30:00	2025-12-31 23:59:59	game,rank,reward		4
77775	⛄Christmas Gifts: Daily Prizes for U	2025-12-15 00:00:00	2025-12-23 23:59:59	task,rank,reward		4
77776	Bali Year End Family Gala 2025	2025-12-15 00:00:00	2025-12-31 23:59:59	game,group,rank		4
77777	𝐗𝐦𝐚𝐬 𝐁𝐨𝐧𝐚𝐧𝐳𝐚- 𝐔𝐬𝐞𝐫	2025-12-24 00:00:00	2026-01-01 23:59:59	task,lottery,rank,reward		4
77800	Overseas Beans Blast Dec 13-14	2025-12-13 00:00:00	2025-12-14 23:59:59	game,group,rank,reward		4
77831	1월 복귀유저 전용 이벤트(1라운드)	2026-01-04 00:00:00	2026-01-10 23:59:59	lottery,rank,recharge,reward		4
77846	Kış Özel: Şans Çarkın 12.18-12.22	2025-12-18 18:00:00	2025-12-22 23:59:59	lottery,rank,recharge,reward		4
77848	Aralık Özel: Geri Dönüş Ödülün 12.18-12.31	2025-12-18 18:00:00	2025-12-31 23:59:59	lottery,rank,recharge,reward		4
77856	Dach Weihnachten Ranking	2025-12-14 00:00:00	2025-12-20 23:59:59	game,collection,stage,rank		4
77857	TH-⭐Pick Your Star 20-26 Dec 25⭐	2025-12-20 00:00:00	2025-12-27 00:00:00	lottery,game,rank,recharge		4
77881	TH-Future Star Family: 16-30 Dec	2025-12-16 00:00:00	2025-12-31 00:00:00	task,group,rank,recharge		4
77885	Family Growth Prestige Booster Calendar - Christmas Edition	2025-12-16 00:00:00	2025-12-29 00:00:00	task,growth,group		4
77891	Última Batalla del Año	2025-12-14 00:00:00	2025-12-31 23:59:59	stage,group,rank		4
77894	나만의 호스트	2025-12-19 00:00:00	2025-12-23 00:00:00	lottery,rank,recharge,reward		4
77901	🌟 𝐒𝐡𝐢𝐧𝐢𝐧𝐠, 💎 𝐒𝐡𝐢𝐦𝐦𝐞𝐫𝐢𝐧𝐠, ✨ 𝐒𝐩𝐥𝐞𝐧𝐝𝐢𝐝 𝐨𝐟 𝐅𝐨𝐫𝐭𝐮𝐧𝐞	2025-12-15 00:00:00	2025-12-23 23:59:59	task,lottery,stage,recharge		4
77903	TH Agency Gala Road to Bali	2025-12-19 00:00:00	2025-12-30 00:00:00	game,group,rank		4
77906	❤️ 𝐌𝐢𝐬𝐭𝐥𝐞𝐭𝐨𝐞 𝐇𝐞𝐚𝐫𝐭𝐬: 𝐆𝐢𝐟𝐭𝐢𝐧𝐠 𝐄𝐯𝐞𝐧𝐭 🍒	2025-12-15 00:00:00	2025-12-23 23:59:59	task,stage,rank,reward		4
77910	多人房參與贏好禮	2025-12-16 00:00:00	2025-12-31 23:59:59	lottery,collection,rank,reward		4
77911	RISINGチャレンジ 202601	2026-01-01 00:00:00	2026-01-30 23:59:59	game,stage,rank,reward		4
77933	U-SOCOOL K2T12 14-20/12	2025-12-14 00:00:00	2025-12-20 23:59:59	game,collection,rank,recharge		4
77976	𝐉𝐚𝐧𝐮𝐚𝐫𝐲 𝐒𝐕𝐈𝐏 𝐄𝐯𝐞𝐧𝐭-𝐀𝐮𝐭𝐨 𝐄𝐱𝐭𝐫𝐚 𝐄𝐱𝐜𝐡𝐚𝐧𝐠𝐞	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,shop,stage,reward		4
77978	Pinoy Power Hour: ANZ	2025-12-18 00:00:00	2025-12-31 23:59:59	task,game,rank,reward		4
77982	Fam Gifting Frency - Dec	2025-12-16 00:00:00	2025-12-23 00:00:00	game,group,rank,reward		4
77983	Кубок ведущих 2025 - Новогодняя версия	2025-12-18 00:00:00	2026-01-03 00:00:00	lottery,game,rank,reward		4
78013	Pinoy Power Hour: USCA	2025-12-19 00:00:00	2026-01-01 23:59:59	task,game,rank,reward		4
78014	開運おみくじチャレンジ2026（1.1-1.7）	2026-01-01 00:00:00	2026-01-07 21:59:59	lottery,game,rank,reward		4
78034	Карнавал SVIP🎭 (18.12-02.01)	2025-12-18 00:00:00	2026-01-03 00:00:00	lottery,rank,recharge,reward		4
78049	اليوم الوطني القطري 2025	2025-12-18 00:00:00	2025-12-24 23:59:59	lottery,rank,recharge,reward		4
78057	U-HỒ VƯƠNG HỘI K4T12 19-25/12	2025-12-19 00:00:00	2025-12-25 23:59:59	game,collection,rank,recharge		4
78065	1월 복귀유저 전용 이벤트(2라운드)	2026-01-11 00:00:00	2026-01-17 23:59:59	lottery,rank,recharge,reward		4
78066	1월 복귀유저 전용 이벤트(3라운드)	2026-01-18 00:00:00	2026-01-24 23:59:59	lottery,rank,recharge,reward		4
78067	1월 복귀유저 전용 이벤트(4라운드)	2026-01-25 00:00:00	2026-01-31 23:59:59	lottery,rank,recharge,reward		4
78073	🎄 Santa's Daily Recharge Treats	2025-12-24 00:00:00	2026-01-01 23:59:59	task,game,rank,recharge		4
78095	ID-GAME (19-22 DEC2025)	2025-12-19 00:00:00	2025-12-22 23:59:59	lottery,game,collection,rank		4
78108	✨New Year Recharge Leaderboard	2026-01-02 00:00:00	2026-01-08 23:59:59	task,rank,recharge		4
78110	TH-Family Ambassador League 23-29 Dec	2025-12-23 00:00:00	2025-12-30 00:00:00	game,group,rank,recharge		4
78112	🎊 New Year Daily Gifting Rally	2026-01-02 00:00:00	2026-01-09 00:00:00	task,rank,reward		4
78113	1月崛起PK榜	2026-01-01 18:00:00	2026-01-15 23:59:59	lottery,game,rank,reward		4
78116	MM Merry Christmas - User	2025-12-20 00:00:00	2025-12-25 23:59:59	game,rank,reward		4
78118	TH-Family Party: 23-29 Dec	2025-12-23 00:00:00	2025-12-30 00:00:00	lottery,group,rank,recharge		4
78119	MM Merry Christmas-Host (20th-25th,Dec25)	2025-12-20 00:00:00	2025-12-25 23:59:59	game,rank,reward		4
78134	Overseas Beans Blast Dec 20-21	2025-12-20 00:00:00	2025-12-21 23:59:59	game,group,rank,reward		4
78135	Dino's Merry Spin-For SG GrabPay	2025-12-18 17:00:00	2025-12-25 23:59:59	lottery,collection,recharge,reward		4
78148	MM Chritmas Live House	2025-12-19 00:00:00	2025-12-31 23:59:00	lottery,reward		4
78161	Be a BBR Ambassador!	2025-12-18 10:00:00	2026-05-31 00:00:00	task,growth,reward		4
78165	New year stream preheat promote	2025-12-30 00:00:00	2026-01-02 00:00:00	task,growth,reward		4
78166	Santa's Daily Live List	2025-12-24 00:00:00	2025-12-31 23:59:59	task,lottery,game,reward		4
78195	PRIME FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78196	PRIME II FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78197	PRIME III FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78199	PRIME IV FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78201	PRIME V FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78202	ARCHANGELS FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78203	STARLIGHT FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78205	HIBYTE FAMILY ONLINE RANKING EVENT - DEC 2025	2025-12-21 00:00:00	2025-12-30 23:59:59	game,group,rank,reward		4
78225	Xmas Bonanza-FAM	2025-12-24 00:00:00	2026-01-02 00:00:00	game,group,rank,reward		4
78249	ANZ-PH/VN Gifting Rush!	2026-01-08 18:30:00	2026-01-14 23:59:59	lottery,stage,rank,reward		4
78250	ANZ-VN/PH Gifting Rush!	2026-01-22 18:30:00	2026-01-28 23:59:59	lottery,stage,rank,reward		4
78251	Jan SVIP Exclusive: Recharge to win Beans Back!	2026-01-08 00:00:00	2026-01-14 23:59:59	lottery,rank,recharge,reward		4
78272	Dec Recharge Sprint!	2025-12-24 00:00:00	2025-12-30 00:00:00	growth,rank,recharge,reward		4
78285	F-SIÊU TỘC THẦN TỐC-KIM CƯƠNG- K2/ T12	2025-12-23 00:00:00	2026-01-01 00:00:00	lottery,group,rank,reward		4
78287	F-SIÊU TỘC THẦN TỐC-HOÀNG KIM - K2/T12	2025-12-23 00:00:00	2026-01-01 00:00:00	lottery,group,rank,reward		4
78308	KH - Cheers to New Year	2025-12-26 00:00:00	2026-01-02 23:59:59	game,rank,reward		4
78309	KH Cheers to New Year - User	2025-12-26 00:00:00	2026-01-02 23:59:59	rank,recharge,reward		4
78310	U-RAU CỦ ĐẠI CHIẾN 09/01/2026 - 15/01/2026	2026-01-09 00:00:00	2026-01-15 23:59:59	game,collection,rank,recharge		4
78311	U-Viên Đá Diệu Kỳ 02/01-08/01/2026	2026-01-02 00:00:00	2026-01-08 23:59:59	game,collection,rank,recharge		4
78312	U-RAU CỦ ĐẠI CHIẾN 23/01/2026 - 29/01/2026	2026-01-23 00:00:00	2026-01-29 23:59:59	game,collection,rank,recharge		4
78313	U-Viên Đá Diệu Kỳ 16/01-22/01/2026	2026-01-16 00:00:00	2026-01-22 23:59:59	game,collection,rank,recharge		4
78314	U-Viên Đá Diệu Kỳ 30/01-05/02/2026	2026-01-30 00:00:00	2026-02-05 23:59:59	game,collection,rank,recharge		4
78325	Feliz Navidad/Natal Familia Latam BR	2025-12-23 17:00:00	2025-12-26 00:00:00	task,growth,group,rank		4
78331	BR-Benefícios da Plataforma 🤩🤩💰	2025-12-23 05:30:00	2026-01-19 00:00:00	lottery,rank,recharge,reward		4
78337	BIGO GALA 2026 на Бали	2025-12-23 13:00:00	2026-05-01 16:52:35	lottery,shop,rank		4
78344	TR iOS’a Özel 12.24-12.31	2025-12-24 00:00:00	2025-12-31 23:59:59	lottery,rank,recharge,reward		4
78347	MM Happy New Year-Host (26th,Dec-01/Jan)	2025-12-26 00:00:00	2026-01-01 23:59:59	game,rank,reward		4
78349	MM Happy New Year -User(26th,Dec-01/Jan)	2025-12-26 00:00:00	2026-01-01 23:59:59	game,rank,reward		4
78368	Time to expanding your GB/IE Family NOW!	2025-12-24 00:00:00	2026-01-05 23:59:59	group,rank,reward		4
78379	ID- New User Hadiah Misteri JAN2026	2026-01-05 00:00:00	2026-02-05 00:00:00	task,growth,rank		4
78393	¡Regalo sorpresa de Navidad!🎄	2025-12-24 03:00:00	2025-12-31 23:59:59	task,game	https://static-fed.bigolive.tv/live/pages/bigolive/live-data/index.html	4
78395	1.10SVIP会员日	2026-01-10 00:00:00	2026-01-10 23:59:59	lottery,rank,recharge,reward		4
78396	1.20SVIP会员日	2026-01-20 00:00:00	2026-01-20 23:59:59	lottery,rank,recharge,reward		4
78399	SVIP限定！ ルーレットチャレンジ前半期（1月）	2026-01-02 00:00:00	2026-01-14 23:59:59	lottery,rank,recharge,reward		4
78401	はじめて特典💝毎日チャレンジルーレット	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,rank,recharge,reward		4
78413	Call of Bigo Host - 202601	2026-01-01 12:00:00	2026-01-31 23:59:59	lottery,game,rank,reward		4
78415	Family Honour : 100 Million Club	2025-12-24 19:00:00	2026-04-01 00:00:00	growth,group,rank,reward		4
78421	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge		4
78423	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge		4
78424	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge		4
78425	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge		4
78426	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,collection,rank,recharge		4
78432	ESPT 2026: Discover the New Family MultiPK	2026-01-01 00:00:00	2026-12-31 00:00:00	game,stage,group,rank		4
78451	Feliz Año Nuevo/Ano Novo Familia Latam BR	2025-12-26 00:00:00	2026-01-05 00:00:00	task,growth,group,rank		4
78460	SVIP4-7 Special: Recharge Bonus!	2026-01-29 00:00:00	2026-01-31 23:59:59	lottery,rank,recharge,reward		4
78466	Happy Recharge Hour	2026-01-17 00:00:00	2026-01-19 23:59:59	lottery,rank,recharge,reward		4
78479	Wang Wang Wang! (January 2026)	2026-01-01 12:00:00	2026-01-31 23:59:59	lottery,game,rank,reward		4
78483	1월 최강SVIP시즌2	2026-01-01 00:00:00	2026-02-01 00:00:00	lottery,game,rank,reward		4
78496	Incentivos para agentes-Enero	2026-01-01 00:00:00	2026-01-31 23:59:59	task,game	https://static-fed.bigolive.tv/live/pages/bigolive/bigo-Institute/index.html	4
78502	SVIP 붉은말 원정대	2026-01-01 00:00:00	2026-01-31 00:00:00	lottery,rank,recharge,reward		4
78518	KH SVIP Exclusive Raffle TOP Club(Jan 2026)	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,recharge,reward		4
78520	KH SVIP Exclusive Raffle Fighter Land(Jan 2026)	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,recharge,reward		4
78521	KH SVIP Exclusive Raffle Rising Star(Jan 2026)	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,recharge,reward		4
78523	TWHK Carnival: Fight for Your IDOL (Jan 2026)	2026-01-01 00:00:00	2026-01-15 23:59:59	task,lottery,rank,reward		4
78533	MM Auto Top-up and Spin it (Jan 2026)	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,recharge,reward		4
78540	MM SVIP Privilege Week -Jan 2025 Phase 1	2026-01-01 00:00:00	2026-01-07 23:59:59	task,game,rank,recharge		4
78541	MM SVIP Privilege Week 2 - Jan 2026	2026-01-08 00:00:00	2026-01-14 23:59:59	task,game,rank,recharge		4
78564	TH-JANUARY MISSION Group B	2026-01-01 00:00:00	2026-02-01 00:00:00	task,game,group,reward		4
78573	TH🎲Play for Dino Dolls 2-8 Jan 26🎲	2026-01-02 00:00:00	2026-01-09 00:00:00	lottery,collection	https://static-fed.bigolive.tv/live/pages/bigolive/act-84747-OLaroV/index.html	4
